X,Y,NUME,JUDET,PRESCURTARE_JUDET
25.86,46.15,Baile Tusnad,Harghita,HR
25.76,46.55,Ineu,Harghita,HR
25.23,46.38,Lupeni,Harghita,HR
25.31,46.4,Dealu,Harghita,HR
25.85,46.45,Frumoasa,Harghita,HR
25.13,46.53,Ocna de Jos,Harghita,HR
25.45,46.87,Hodosa,Harghita,HR
25.34,46.53,Varsag,Harghita,HR
25.46,46.23,Meresti,Harghita,HR
25.43,46.86,Subcetate,Harghita,HR
25.6,46.69,Valea Stramba,Harghita,HR
25.15,46.53,Ocna de Sus,Harghita,HR
25.94,46.23,Cozmeni,Harghita,HR
25.94,46.3,Bancu,Harghita,HR
25.95,46.27,Sanmartin,Harghita,HR
25.05,46.45,Atid,Harghita,HR
25.62,46.64,Voslabeni,Harghita,HR
25.14,46.28,Porumbenii Mari,Harghita,HR
25.97,46.56,Lunca de Jos,Harghita,HR
25.76,46.45,Racu,Harghita,HR
25.84,46.44,Nicolesti,Harghita,HR
25.95,46.26,Ciucani,Harghita,HR
25.02,46.27,Filias,Harghita,HR
24.94,46.29,Eliseni,Harghita,HR
25.76,46.54,Carta,Harghita,HR
25.33,46.37,Sancrai,Harghita,HR
25.11,46.34,Simonesti,Harghita,HR
25.68,46.99,Corbu,Harghita,HR
25.9,46.33,Misentea,Harghita,HR
25.22,46.26,Mugeni,Harghita,HR
25.89,46.19,Tusnadu Nou,Harghita,HR
25.33,46.93,Zencani,Harghita,HR
25.9,46.24,Cetatuia,Harghita,HR
25.32,46.94,Calimanel,Harghita,HR
25.83,46.47,Mihaileni,Harghita,HR
25.34,46.34,Bradesti,Harghita,HR
25.92,46.21,Tusnad,Harghita,HR
26.05,46.2,Casinu Nou,Harghita,HR
26.11,46.24,Plaiesii de Sus,Harghita,HR
25.2,46.2,Darjiu,Harghita,HR
25.57,46.68,Chileni,Harghita,HR
25.01,46.34,Avramesti,Harghita,HR
25.45,46.7,Borzont,Harghita,HR
25.68,46.63,Izvoru Muresului,Harghita,HR
25.19,46.25,Lutita,Harghita,HR
25,46.27,Bodogaia,Harghita,HR
25.45,46.88,Sarmas,Harghita,HR
25.35,46.92,Magherus,Harghita,HR
25.38,46.92,Moglanesti,Harghita,HR
25.39,46.44,Sub Cetate,Harghita,HR
25.22,46.36,Morareni,Harghita,HR
24.97,46.42,Criseni,Harghita,HR
25.96,46.35,Armaseni,Harghita,HR
25.96,46.53,Lunca de Sus,Harghita,HR
25.42,46.91,Runc,Harghita,HR
25.82,46.43,Barzava,Harghita,HR
25.53,46.86,Jolotca,Harghita,HR
25.36,46.37,Tarnovita,Harghita,HR
25.94,46.48,Izvorul Trotusului,Harghita,HR
25.84,46.5,Nadejdea,Harghita,HR
25.07,46.3,Ruganesti,Harghita,HR
25.08,46.29,Betesti,Harghita,HR
25.46,46.89,Fundoaia,Harghita,HR
25.97,46.54,Paltinis-Ciuc,Harghita,HR
25.03,46.37,Goagiu,Harghita,HR
25.24,46.37,Bisericani,Harghita,HR
24.97,46.26,Secuieni,Harghita,HR
25.94,46.19,Lazaresti,Harghita,HR
25.98,46.53,Valea Ugra,Harghita,HR
25.19,46.29,Dobeni,Harghita,HR
25.39,46.23,Martinis,Harghita,HR
25.8,46.47,Vacaresti,Harghita,HR
25.83,46.41,Delnita,Harghita,HR
25.84,46.4,Pauleni-Ciuc,Harghita,HR
25.85,46.52,Livezi,Harghita,HR
25.43,46.16,Ocland,Harghita,HR
25.44,46.89,Platonesti,Harghita,HR
25.63,47,Capu Corbului,Harghita,HR
25.51,47.05,Rachitis,Harghita,HR
25.28,46.27,Feliceni,Harghita,HR
25.43,46.18,Craciunel,Harghita,HR
24.96,46.34,Soimusu Mic,Harghita,HR
25.86,46.39,Soimeni,Harghita,HR
25.38,46.19,Sanpaul,Harghita,HR
25.02,46.31,Cechesti,Harghita,HR
26.1,46.23,Plaiesii de Jos,Harghita,HR
25.04,46.52,Siclod,Harghita,HR
25.15,46.21,Mujna,Harghita,HR
25.1,46.27,Porumbenii Mici,Harghita,HR
26.11,46.22,Imper,Harghita,HR
25.18,46.36,Mihaileni,Harghita,HR
25.22,46.52,Valea lui Pavel,Harghita,HR
25.78,46.46,Satu Nou,Harghita,HR
26.11,46.2,Iacobeni,Harghita,HR
25.28,46.36,Ulcani,Harghita,HR
25.99,46.55,Valea Boros,Harghita,HR
25.26,46.27,Taureni,Harghita,HR
25.05,46.48,Cusmed,Harghita,HR
25.2,46.39,Paltinis,Harghita,HR
25.42,46.87,Filpea,Harghita,HR
24.93,46.35,Soimusu Mare,Harghita,HR
25.24,46.31,Forteni,Harghita,HR
25.14,46.36,Cobatesti,Harghita,HR
25.25,46.49,Fantana Brazilor,Harghita,HR
25.38,46.89,Galautas-Parau,Harghita,HR
25.85,46.36,Fitod,Harghita,HR
25.94,46.54,Valea Garbea,Harghita,HR
25.43,46.25,Aldea,Harghita,HR
25.94,46.49,Comiat,Harghita,HR
25.46,46.46,Izvoare,Harghita,HR
25.37,46.86,Calnaci,Harghita,HR
24.9,46.34,Vidacut,Harghita,HR
25.13,46.49,Atia,Harghita,HR
25.25,46.21,Ulies,Harghita,HR
25.97,46.33,Armasenii Noi,Harghita,HR
25.64,46.39,Harghita-Bai,Harghita,HR
25.37,46.16,Oraseni,Harghita,HR
25.23,46.28,Beta,Harghita,HR
26.06,46.3,Eghersec,Harghita,HR
25.24,46.17,Petecu,Harghita,HR
25.36,46.91,Luncani,Harghita,HR
25.99,46.56,Valea Capelei,Harghita,HR
25.25,46.34,Polonita,Harghita,HR
25.42,46.15,Satu Nou,Harghita,HR
25.2,46.3,Taietura,Harghita,HR
25.31,46.19,Daia,Harghita,HR
25.25,46.28,Hoghia,Harghita,HR
25.51,46.31,Minele Lueta,Harghita,HR
25.1,46.41,Firtanus,Harghita,HR
25.96,46.64,Poiana Fagului,Harghita,HR
25.25,46.37,Bulgareni,Harghita,HR
25.85,46.35,Leliceni,Harghita,HR
25.95,46.36,Potiond,Harghita,HR
25.32,46.25,Teleac,Harghita,HR
25.33,46.27,Valeni,Harghita,HR
25.35,46.22,Badeni,Harghita,HR
25.97,46.64,Baratcos,Harghita,HR
25.97,46.57,Valea lui Antaloc,Harghita,HR
25.29,46.95,Vagani,Harghita,HR
25.95,46.56,Valea Intunecoasa,Harghita,HR
25.18,46.43,Pauleni,Harghita,HR
25.91,46.22,Vrabia,Harghita,HR
25.11,46.43,Inlaceni,Harghita,HR
25.44,46.27,Comanesti,Harghita,HR
25.25,46.26,Oteni,Harghita,HR
25.15,46.43,Firtusu,Harghita,HR
25.38,46.18,Petreni,Harghita,HR
25.14,46.4,Cehetel,Harghita,HR
25.13,46.38,Tarcesti,Harghita,HR
25.26,46.24,Nicolesti,Harghita,HR
25.31,46.35,Tibod,Harghita,HR
25.17,46.37,Bentid,Harghita,HR
25.07,46.36,Medisoru Mare,Harghita,HR
25.18,46.25,Dejutiu,Harghita,HR
25.4,46.26,Ghipes,Harghita,HR
25.68,46.87,Hagota,Harghita,HR
25.39,46.21,Rares,Harghita,HR
25.2,46.32,Cireseni,Harghita,HR
25.54,46.79,Ghidut,Harghita,HR
25.73,46.9,Recea,Harghita,HR
25.13,46.35,Cadaciu Mare,Harghita,HR
25.93,46.69,Puntea Lupului,Harghita,HR
25.02,46.35,Andreeni,Harghita,HR
25.17,46.24,Matiseni,Harghita,HR
25.46,46.51,Sicasau,Harghita,HR
25.2,46.52,Becas,Harghita,HR
24.93,46.31,Sacel,Harghita,HR
25.36,46.26,Chinusu,Harghita,HR
25.3,46.37,Fancel,Harghita,HR
25.75,46.41,Ciaracio,Harghita,HR
25.19,46.26,Alunis,Harghita,HR
25.75,46.38,Ciba,Harghita,HR
25.95,46.46,Fagetel,Harghita,HR
25.58,46.3,Baile Chirui,Harghita,HR
25.84,46.96,Pintic,Harghita,HR
25.41,46.89,Nuteni,Harghita,HR
25.11,46.38,Turdeni,Harghita,HR
25.29,46.35,Tamasu,Harghita,HR
25.43,46.92,Toleseni,Harghita,HR
25.8,46.79,Lacu Rosu,Harghita,HR
25.33,46.41,Valea Rotunda,Harghita,HR
25.2,46.37,Satu Mic,Harghita,HR
25.31,46.27,Arvateni,Harghita,HR
25.12,46.35,Cadaciu Mic,Harghita,HR
25.09,46.34,Nicoleni,Harghita,HR
25.5,46.54,Liban,Harghita,HR
25.48,46.99,Secu,Harghita,HR
25.4,46.29,Calugareni,Harghita,HR
25.05,46.39,Medisoru Mic,Harghita,HR
25.47,46.35,Baile Homorod,Harghita,HR
25.29,46.2,Ighiu,Harghita,HR
25.91,46.3,Cotormani,Harghita,HR
25.42,46.51,Poiana Tarnavei,Harghita,HR
24.98,46.36,Laz-Soimus,Harghita,HR
25.42,46.81,Sineu,Harghita,HR
25.06,46.34,Chedia Mica,Harghita,HR
25.22,46.44,Calonda,Harghita,HR
25.41,46.85,Duda,Harghita,HR
25.39,46.91,Plopis,Harghita,HR
25.26,46.21,Iasu,Harghita,HR
25.32,46.23,Alexandrita,Harghita,HR
25.4,46.89,Dealu Armanului,Harghita,HR
25.47,46.44,Desag,Harghita,HR
25.27,46.23,Vasileni,Harghita,HR
25.04,46.39,Laz-Firtanus,Harghita,HR
25.3,46.47,Sancel,Harghita,HR
26.17,46.39,Ciobanis,Harghita,HR
25.36,46.24,Locodeni,Harghita,HR
25.05,46.34,Chedia Mare,Harghita,HR
24.87,46.31,Uilac,Harghita,HR
25.86,46.12,Carpitus,Harghita,HR
25.36,46.9,Zapodea,Harghita,HR
25.38,46.84,Fagetel,Harghita,HR
25.29,46.23,Obranesti,Harghita,HR
25.63,46.75,Vargatac,Harghita,HR
25.73,46.72,Covacipeter,Harghita,HR
25.59,46.64,Senetea,Harghita,HR
25.36,46.89,Preluca,Harghita,HR
26.25,46.34,Valea Uzului,Harghita,HR
25.63,46.7,Visafolio,Harghita,HR
25.43,46.69,Bucin,Harghita,HR
26.07,46.39,Ghiurche,Harghita,HR
25.2,46.57,Bucin,Harghita,HR
25.91,46.34,Hosasau,Harghita,HR
25.81,46.34,Jigodin-Bai,Harghita,HR
25.44,46.83,Martonca,Harghita,HR
25.77,46.27,Santimbru-Bai,Harghita,HR
25.07,46.59,Sasveres,Harghita,HR
25.55,46.87,Tengheler,Harghita,HR
22.9,45.75,Hunedoara,Hunedoara,HD
22.9,45.88,Deva,Hunedoara,HD
23.37,45.42,Petrosani,Hunedoara,HD
23.22,45.36,Lupeni,Hunedoara,HD
23.29,45.38,Vulcan,Hunedoara,HD
23.39,45.45,Petrila,Hunedoara,HD
23.2,45.84,Orastie,Hunedoara,HD
22.79,46.13,Brad,Hunedoara,HD
23.02,45.85,Simeria,Hunedoara,HD
23.12,45.33,Uricani,Hunedoara,HD
22.99,45.73,Calan,Hunedoara,HD
22.95,45.61,Hateg,Hunedoara,HD
23.32,45.41,Aninoasa,Hunedoara,HD
23.2,45.92,Geoagiu,Hunedoara,HD
22.79,45.71,Ghelari,Hunedoara,HD
22.86,46.12,Barza,Hunedoara,HD
23.26,45.36,Jiu-Paroseni,Hunedoara,HD
23.34,45.38,Iscroni,Hunedoara,HD
22.66,45.93,Ilia,Hunedoara,HD
22.97,45.97,Certeju de Sus,Hunedoara,HD
22.89,45.72,Teliucu Inferior,Hunedoara,HD
22.57,45.91,Dobra,Hunedoara,HD
22.94,45.83,Cristur,Hunedoara,HD
23.16,45.47,Baru,Hunedoara,HD
22.87,46.16,Zdrapti,Hunedoara,HD
22.93,45.8,Pestisu Mare,Hunedoara,HD
22.84,45.49,Brazi,Hunedoara,HD
23.28,45.84,Romos,Hunedoara,HD
23.21,45.81,Castau,Hunedoara,HD
23.17,45.86,Pricaz,Hunedoara,HD
22.92,46.05,Hartagani,Hunedoara,HD
22.88,45.92,Soimus,Hunedoara,HD
22.87,46.12,Criscior,Hunedoara,HD
22.97,45.59,Santamaria-Orlea,Hunedoara,HD
23.28,45.91,Aurel Vlaicu,Hunedoara,HD
22.72,46.17,Baia de Cris,Hunedoara,HD
22.83,46.15,Valea Bradului,Hunedoara,HD
23.18,45.48,Petros,Hunedoara,HD
22.83,46.05,Valisoara,Hunedoara,HD
22.82,45.5,Clopotiva,Hunedoara,HD
23.09,45.52,Pui,Hunedoara,HD
23.08,45.87,Rapoltu Mare,Hunedoara,HD
22.79,46.08,Luncoiu de Jos,Hunedoara,HD
23.09,45.68,Bosorod,Hunedoara,HD
22.72,46.16,Tebea,Hunedoara,HD
23.26,45.75,Sibisel,Hunedoara,HD
23.26,45.45,Banita,Hunedoara,HD
23.13,45.49,Livadia,Hunedoara,HD
22.85,45.92,Mintia,Hunedoara,HD
22.8,45.9,Vetel,Hunedoara,HD
22.83,46.12,Taratel,Hunedoara,HD
22.89,45.7,Cincis-Cerna,Hunedoara,HD
22.9,46.13,Bucuresci,Hunedoara,HD
23.43,45.43,Jiet,Hunedoara,HD
22.44,46.01,Zam,Hunedoara,HD
23.3,45.87,Vaidei,Hunedoara,HD
22.78,45.52,Sarmizegetusa,Hunedoara,HD
23.08,45.32,Valea de Brazi,Hunedoara,HD
22.77,45.92,Branisca,Hunedoara,HD
22.75,45.6,Rachitova,Hunedoara,HD
23.01,45.83,Tampa,Hunedoara,HD
22.76,46.14,Mesteacan,Hunedoara,HD
22.86,46.05,Ormindea,Hunedoara,HD
22.95,45.51,Salasu de Sus,Hunedoara,HD
23.31,45.81,Romosel,Hunedoara,HD
22.97,45.85,Santandrei,Hunedoara,HD
22.71,45.94,Bretea Muresana,Hunedoara,HD
22.62,46.19,Tarnava de Cris,Hunedoara,HD
23.07,45.71,Chitid,Hunedoara,HD
22.6,46.18,Vata de Jos,Hunedoara,HD
23.16,45.94,Geoagiu-Bai,Hunedoara,HD
23.01,45.8,Bacia,Hunedoara,HD
23.19,45.79,Beriu,Hunedoara,HD
23.44,45.46,Cimpa,Hunedoara,HD
22.96,45.9,Harau,Hunedoara,HD
23.05,45.48,Serel,Hunedoara,HD
22.77,46.18,Ribita,Hunedoara,HD
23,45.78,Batiz,Hunedoara,HD
23.02,45.73,Streisangeorgiu,Hunedoara,HD
22.99,45.99,Hondol,Hunedoara,HD
23.04,45.3,Campu lui Neag,Hunedoara,HD
22.9,46.18,Mihaileni,Hunedoara,HD
22.87,45.77,Racastia,Hunedoara,HD
23,45.6,Subcetate,Hunedoara,HD
23.17,45.73,Orastioara de Sus,Hunedoara,HD
22.87,45.55,Carnesti,Hunedoara,HD
22.8,46.17,Crisan,Hunedoara,HD
22.72,46.23,Risculita,Hunedoara,HD
22.95,45.86,Santuhalm,Hunedoara,HD
22.48,45.85,Lapugiu de Sus,Hunedoara,HD
22.82,45.55,Pesteana,Hunedoara,HD
22.89,46.05,Cainelu de Sus,Hunedoara,HD
23.01,45.9,Banpotoc,Hunedoara,HD
22.75,45.95,Boz,Hunedoara,HD
23.17,45.7,Costesti,Hunedoara,HD
22.93,46.1,Sesuri,Hunedoara,HD
22.96,45.93,Barsau,Hunedoara,HD
23.13,45.88,Bobalna,Hunedoara,HD
23.09,45.54,Fizesti,Hunedoara,HD
22.81,46.08,Luncoiu de Sus,Hunedoara,HD
22.98,46.17,Stanija,Hunedoara,HD
23.03,45.79,Petreni,Hunedoara,HD
22.92,45.56,Sacel,Hunedoara,HD
23.12,45.85,Turdas,Hunedoara,HD
22.88,45.56,Paclisa,Hunedoara,HD
22.71,45.96,Sarbi,Hunedoara,HD
22.74,45.91,Lesnic,Hunedoara,HD
23.07,45.52,Galati,Hunedoara,HD
23.23,45.9,Gelmar,Hunedoara,HD
22.97,46.1,Curechiu,Hunedoara,HD
23.05,45.66,Valcelele Bune,Hunedoara,HD
22.93,45.65,Silvasu de Jos,Hunedoara,HD
22.62,45.91,Lapusnic,Hunedoara,HD
22.67,46.07,Visca,Hunedoara,HD
23.05,46.18,Tarnita,Hunedoara,HD
22.94,45.57,Barastii Hategului,Hunedoara,HD
22.89,46.03,Baita,Hunedoara,HD
23.01,45.94,Varmaga,Hunedoara,HD
23.25,45.94,Homorod,Hunedoara,HD
22.84,45.75,Bos,Hunedoara,HD
23.13,45.51,Ponor,Hunedoara,HD
23.13,45.71,Ocolisu Mic,Hunedoara,HD
22.98,45.56,Ciopeia,Hunedoara,HD
22.56,45.87,Roscani,Hunedoara,HD
22.72,45.66,Hasdau,Hunedoara,HD
22.59,45.95,Gurasada,Hunedoara,HD
22.8,45.58,Densus,Hunedoara,HD
22.91,46.21,Blajeni,Hunedoara,HD
22.88,45.65,Silvasu de Sus,Hunedoara,HD
22.96,45.83,Barcea Mare,Hunedoara,HD
22.92,45.48,Nucsoara,Hunedoara,HD
22.89,45.58,Totesti,Hunedoara,HD
22.97,45.5,Paros,Hunedoara,HD
22.57,46.17,Vata de Sus,Hunedoara,HD
22.56,46.19,Pravaleni,Hunedoara,HD
22.85,45.53,Ostrov,Hunedoara,HD
22.98,45.67,Maceu,Hunedoara,HD
22.88,45.96,Chiscadaga,Hunedoara,HD
22.86,45.5,Rau de Mori,Hunedoara,HD
23.15,45.54,Federi,Hunedoara,HD
23.23,45.46,Merisor,Hunedoara,HD
23.03,45.86,Uroi,Hunedoara,HD
23.05,45.83,Simeria Veche,Hunedoara,HD
23.18,45.74,Bucium,Hunedoara,HD
22.93,46.02,Trestia,Hunedoara,HD
22.55,45.94,Campuri-Surduc,Hunedoara,HD
22.99,45.72,Strei,Hunedoara,HD
22.93,45.73,Hasdat,Hunedoara,HD
22.91,45.58,Reea,Hunedoara,HD
23.19,45.76,Orastioara de Jos,Hunedoara,HD
22.67,45.96,Bacea,Hunedoara,HD
22.57,46.21,Ociu,Hunedoara,HD
23,45.59,Balomir,Hunedoara,HD
22.99,45.89,Chimindia,Hunedoara,HD
22.87,45.98,Lunca,Hunedoara,HD
22.78,46.06,Podele,Hunedoara,HD
23.1,45.73,Grid,Hunedoara,HD
22.5,46.19,Ciungani,Hunedoara,HD
22.93,45.92,Balata,Hunedoara,HD
23.1,46.03,Balsa,Hunedoara,HD
22.94,45.71,Nadastia de Sus,Hunedoara,HD
23.01,46.19,Dupapiatra,Hunedoara,HD
23.04,45.63,Gantaga,Hunedoara,HD
23.14,45.96,Renghet,Hunedoara,HD
23.14,45.53,Ohaba-Ponor,Hunedoara,HD
22.4,45.99,Pojoga,Hunedoara,HD
22.63,45.66,Meria,Hunedoara,HD
22.73,45.85,Muncelu Mic,Hunedoara,HD
22.99,45.96,Nojag,Hunedoara,HD
22.81,45.55,Pestenita,Hunedoara,HD
22.9,46.25,Cris,Hunedoara,HD
23.06,45.75,Valea Sangeorgiului,Hunedoara,HD
22.58,45.64,Lunca Cernii de Sus,Hunedoara,HD
22.64,46.17,Birtin,Hunedoara,HD
23.17,45.72,Ludestii de Jos,Hunedoara,HD
22.8,45.98,Sulighete,Hunedoara,HD
22.56,45.61,Negoiu,Hunedoara,HD
22.92,46.03,Saliste,Hunedoara,HD
22.92,45.95,Boholt,Hunedoara,HD
23.03,45.53,Rusor,Hunedoara,HD
22.82,45.61,Boita,Hunedoara,HD
22.79,45.62,Valioara,Hunedoara,HD
23.12,45.76,Dancu Mare,Hunedoara,HD
22.76,46.08,Stejarel,Hunedoara,HD
22.64,46.2,Steia,Hunedoara,HD
22.88,45.71,Teliucu Superior,Hunedoara,HD
22.82,46.23,Dumbrava de Jos,Hunedoara,HD
22.68,46.17,Lunca,Hunedoara,HD
22.56,45.88,Mihaiesti,Hunedoara,HD
22.97,46.22,Buces-Vulcan,Hunedoara,HD
22.97,45.53,Salasu de Jos,Hunedoara,HD
22.59,46.19,Basarabasa,Hunedoara,HD
22.61,46.2,Brotuna,Hunedoara,HD
22.84,45.97,Fornadia,Hunedoara,HD
22.96,45.72,Nadastia de Jos,Hunedoara,HD
23.01,45.54,Baiesti,Hunedoara,HD
22.71,46.19,Risca,Hunedoara,HD
22.87,46.01,Craciunesti,Hunedoara,HD
23.09,45.46,Uric,Hunedoara,HD
22.99,46.2,Grohotele,Hunedoara,HD
22.93,45.59,Nalatvad,Hunedoara,HD
22.85,45.6,Tustea,Hunedoara,HD
22.92,45.56,Sanpetru,Hunedoara,HD
22.61,46.17,Prihodiste,Hunedoara,HD
23.01,45.64,Plopi,Hunedoara,HD
23.02,45.66,Bretea Romana,Hunedoara,HD
22.84,45.58,Hatagel,Hunedoara,HD
22.73,45.58,Stei,Hunedoara,HD
22.94,46.24,Blajeni-Vulcan,Hunedoara,HD
23.34,45.41,Dalja Mare,Hunedoara,HD
23.4,45.41,Slatinioara,Hunedoara,HD
22.89,45.61,General Berthelot,Hunedoara,HD
22.56,46.22,Ocisor,Hunedoara,HD
22.99,45.87,Saulesti,Hunedoara,HD
23.13,45.47,Valea Lupului,Hunedoara,HD
22.8,46.04,Dealu Mare,Hunedoara,HD
22.65,45.92,Braznic,Hunedoara,HD
23,45.48,Coroiesti,Hunedoara,HD
22.66,46.17,Carastau,Hunedoara,HD
22.89,45.51,Valea Daljii,Hunedoara,HD
22.88,45.79,Manerau,Hunedoara,HD
23,45.66,Bretea Streiului,Hunedoara,HD
23.17,45.63,Tarsa,Hunedoara,HD
22.51,46.14,Cazanesti,Hunedoara,HD
22.61,45.95,Gothatea,Hunedoara,HD
22.67,46.26,Obarsa,Hunedoara,HD
22.44,45.91,Fintoag,Hunedoara,HD
22.99,45.55,Ohaba de Sub Piatra,Hunedoara,HD
23.05,45.67,Valcele,Hunedoara,HD
23.06,45.88,Rapoltel,Hunedoara,HD
22.95,45.69,Ocolisu Mare,Hunedoara,HD
22.9,45.51,Sibisel,Hunedoara,HD
23.17,45.98,Bozes,Hunedoara,HD
23.09,45.83,Spini,Hunedoara,HD
22.64,46.07,Valea Poienii,Hunedoara,HD
23.08,45.8,Jeledinti,Hunedoara,HD
22.75,45.7,Ruda,Hunedoara,HD
22.83,46,Salistioara,Hunedoara,HD
22.67,46.02,Vorta,Hunedoara,HD
23.31,45.88,Pischinti,Hunedoara,HD
23,45.7,Rusi,Hunedoara,HD
22.67,45.68,Cernisoara Florese,Hunedoara,HD
22.85,45.94,Bejan,Hunedoara,HD
22.92,46.16,Rovina,Hunedoara,HD
22.87,45.61,Farcadin,Hunedoara,HD
22.86,45.94,Paulis,Hunedoara,HD
22.75,45.66,Dabaca,Hunedoara,HD
22.48,45.98,Glodghilesti,Hunedoara,HD
23.02,45.7,Batalar,Hunedoara,HD
22.53,46.02,Godinesti,Hunedoara,HD
23.04,45.97,Sacaramb,Hunedoara,HD
22.67,46.21,Tomesti,Hunedoara,HD
22.75,45.51,Paucinesti,Hunedoara,HD
22.82,45.59,Ciula Mare,Hunedoara,HD
23.22,45.63,Gradistea de Munte,Hunedoara,HD
22.94,46.29,Grosuri,Hunedoara,HD
22.82,46.1,Ruda-Brad,Hunedoara,HD
22.67,45.92,Sacamas,Hunedoara,HD
22.78,45.97,Tarnava,Hunedoara,HD
22.94,46.19,Buces,Hunedoara,HD
22.83,45.8,Nandru,Hunedoara,HD
22.91,46.23,Plai,Hunedoara,HD
22.98,45.75,Sancrai,Hunedoara,HD
22.62,45.64,Lunca Cernii de Jos,Hunedoara,HD
22.73,45.5,Zeicani,Hunedoara,HD
22.96,45.82,Barcea Mica,Hunedoara,HD
23.01,45.52,Rau Alb,Hunedoara,HD
23.09,45.48,Rau Barbat,Hunedoara,HD
22.57,45.74,Poiana Rachitelii,Hunedoara,HD
23.46,45.47,Rascoala,Hunedoara,HD
22.79,45.93,Rovina,Hunedoara,HD
22.87,45.49,Suseni,Hunedoara,HD
22.79,45.69,Toplita,Hunedoara,HD
22.5,45.9,Teiu,Hunedoara,HD
22.52,46.06,Almas-Saliste,Hunedoara,HD
22.78,45.6,Ciula Mica,Hunedoara,HD
22.88,45.54,Unciuc,Hunedoara,HD
23.03,45.88,Carpinis,Hunedoara,HD
22.88,46,Fizes,Hunedoara,HD
22.41,45.99,Salciva,Hunedoara,HD
23.01,45.6,Bucium-Orlea,Hunedoara,HD
23.27,45.4,Dealu Babii,Hunedoara,HD
23.13,45.81,Martinesti,Hunedoara,HD
22.85,45.83,Popesti,Hunedoara,HD
23.15,45.9,Boiu,Hunedoara,HD
22.52,45.86,Panc,Hunedoara,HD
22.5,45.92,Lasau,Hunedoara,HD
22.7,45.73,Lelese,Hunedoara,HD
22.51,45.95,Tatarasti,Hunedoara,HD
22.9,46.01,Barbura,Hunedoara,HD
23.02,45.77,Santamaria de Piatra,Hunedoara,HD
22.84,45.87,Cozia,Hunedoara,HD
22.86,45.8,Josani,Hunedoara,HD
22.45,45.89,Ohaba,Hunedoara,HD
23.36,45.4,Dalja Mica,Hunedoara,HD
23.08,45.47,Hobita,Hunedoara,HD
22.86,45.51,Ostrovel,Hunedoara,HD
23.16,45.88,Folt,Hunedoara,HD
22.88,46.27,Ret,Hunedoara,HD
23.03,45.75,Strei-Sacel,Hunedoara,HD
23.02,45.62,Covragiu,Hunedoara,HD
23.18,45.78,Sereca,Hunedoara,HD
22.62,46.16,Tatarastii de Cris,Hunedoara,HD
22.63,46.22,Livada,Hunedoara,HD
23.05,46.04,Voia,Hunedoara,HD
22.49,45.95,Burjuc,Hunedoara,HD
22.47,45.95,Tisa,Hunedoara,HD
22.64,45.74,Runcu Mare,Hunedoara,HD
22.69,45.99,Valea Lunga,Hunedoara,HD
22.71,45.7,Poienita Voinii,Hunedoara,HD
22.86,45.85,Almasu Sec,Hunedoara,HD
22.79,45.53,Breazova,Hunedoara,HD
23.28,45.77,Cucuis,Hunedoara,HD
22.68,46.22,Tiulesti,Hunedoara,HD
22.59,46.02,Boiu de Sus,Hunedoara,HD
22.79,45.5,Hobita-Gradiste,Hunedoara,HD
22.75,45.75,Cerisor,Hunedoara,HD
22.68,46.25,Dobrot,Hunedoara,HD
22.94,45.98,Magura-Toplita,Hunedoara,HD
22.53,45.99,Bradatel,Hunedoara,HD
22.8,45.74,Govajdia,Hunedoara,HD
22.89,45.8,Pestisu Mic,Hunedoara,HD
22.88,46.24,Salatruc,Hunedoara,HD
23,45.76,Calanu Mic,Hunedoara,HD
22.77,45.95,Tarnavita,Hunedoara,HD
22.59,45.79,Batrana,Hunedoara,HD
23.01,45.49,Rau Mic,Hunedoara,HD
22.95,45.49,Malaiesti,Hunedoara,HD
22.84,45.8,Valea Nandrului,Hunedoara,HD
23.21,45.46,Crivadia,Hunedoara,HD
22.71,45.78,Cerbal,Hunedoara,HD
23.35,45.76,Ciungu Mare,Hunedoara,HD
23.11,45.68,Bobaia,Hunedoara,HD
22.86,45.67,Izvoarele,Hunedoara,HD
23.14,45.78,Dancu Mic,Hunedoara,HD
23.06,46.09,Poiana,Hunedoara,HD
22.83,45.84,Carjiti,Hunedoara,HD
22.62,46.02,Carmazanesti,Hunedoara,HD
22.48,45.89,Lapugiu de Jos,Hunedoara,HD
22.55,45.96,Campuri de Sus,Hunedoara,HD
22.83,45.95,Cainelu de Jos,Hunedoara,HD
22.63,45.88,Radulesti,Hunedoara,HD
22.98,45.52,Zavoi,Hunedoara,HD
22.45,46.04,Cerbia,Hunedoara,HD
22.93,46.14,Merisor,Hunedoara,HD
22.72,46.21,Baldovin,Hunedoara,HD
23.09,45.61,Ursici,Hunedoara,HD
22.48,46.07,Micanesti,Hunedoara,HD
23.17,45.9,Cigmau,Hunedoara,HD
22.65,46,Coaja,Hunedoara,HD
22.72,45.54,Poieni,Hunedoara,HD
22.85,46.25,Dumbrava de Sus,Hunedoara,HD
22.76,46.21,Uibaresti,Hunedoara,HD
22.53,45.64,Gura Bordului,Hunedoara,HD
22.65,46.01,Certeju de Jos,Hunedoara,HD
23,46.06,Valisoara,Hunedoara,HD
23.14,45.99,Mada,Hunedoara,HD
22.87,45.61,Livezi,Hunedoara,HD
23.16,45.8,Tamasasa,Hunedoara,HD
23.16,45.61,Alun,Hunedoara,HD
23.05,45.81,Totia,Hunedoara,HD
